created_at,entry_id,field2
2015-12-07 13:39:11 UTC,21525,62
2015-12-07 13:45:05 UTC,21537,62
2015-12-07 13:51:02 UTC,21549,62
2015-12-07 13:56:58 UTC,21560,62
2015-12-07 13:59:55 UTC,21566,62
2015-12-07 14:05:53 UTC,21578,62
2015-12-07 14:11:52 UTC,21589,62
2015-12-07 14:14:50 UTC,21595,62
2015-12-07 14:20:45 UTC,21607,62
2015-12-07 14:26:40 UTC,21618,61
2015-12-07 14:32:38 UTC,21629,62
2015-12-07 14:35:35 UTC,21635,60
2015-12-07 14:41:34 UTC,21647,61
2015-12-07 14:47:29 UTC,21658,61
2015-12-07 14:50:28 UTC,21664,61
2015-12-07 14:56:24 UTC,21676,61
2015-12-07 15:02:22 UTC,21687,61
2015-12-07 15:05:21 UTC,21693,61
2015-12-07 15:11:16 UTC,21705,61
2015-12-07 15:17:12 UTC,21716,61
2015-12-07 15:20:12 UTC,21722,61
2015-12-07 15:26:08 UTC,21734,61
2015-12-07 15:32:06 UTC,21745,61
2015-12-07 15:35:06 UTC,21751,61
2015-12-07 15:41:01 UTC,21763,61
2015-12-07 15:46:57 UTC,21774,61
2015-12-07 15:49:57 UTC,21780,61
2015-12-07 15:55:53 UTC,21792,60
2015-12-07 16:01:51 UTC,21803,61
2015-12-07 16:07:45 UTC,21814,60
2015-12-07 16:10:45 UTC,21820,60
2015-12-07 16:16:40 UTC,21831,60
2015-12-07 16:22:36 UTC,21842,60
2015-12-07 16:25:34 UTC,21848,60
2015-12-07 16:31:29 UTC,21860,60
2015-12-07 16:37:28 UTC,21871,60
2015-12-07 16:40:25 UTC,21877,61
2015-12-07 16:46:21 UTC,21889,60
2015-12-07 16:52:19 UTC,21900,61
2015-12-07 17:01:11 UTC,21917,60
2015-12-07 17:07:08 UTC,21929,60
2015-12-07 17:13:04 UTC,21940,60
2015-12-07 17:16:02 UTC,21946,60
2015-12-07 17:21:57 UTC,21958,60
2015-12-07 17:27:53 UTC,21969,60
2015-12-07 17:33:49 UTC,21980,60
2015-12-07 17:36:47 UTC,21986,60
2015-12-07 17:42:43 UTC,21998,57
2015-12-07 17:48:39 UTC,22009,60
2015-12-07 17:51:37 UTC,22015,60
2015-12-07 17:57:37 UTC,22027,60
2015-12-07 18:06:33 UTC,22044,60
2015-12-07 18:12:29 UTC,22055,60
2015-12-07 18:18:25 UTC,22066,60
2015-12-07 18:24:19 UTC,22077,60
2015-12-07 18:27:19 UTC,22083,60
2015-12-07 18:33:15 UTC,22094,60
2015-12-07 18:36:15 UTC,22100,60
2015-12-07 18:42:13 UTC,22112,60
2015-12-07 18:48:13 UTC,22123,60
2015-12-07 18:51:10 UTC,22129,60
2015-12-07 18:57:08 UTC,22141,60
2015-12-07 19:00:12 UTC,22147,60
2015-12-07 19:06:08 UTC,22159,60
2015-12-07 19:12:04 UTC,22170,60
2015-12-07 19:15:04 UTC,22176,60
2015-12-07 19:21:00 UTC,22188,60
2015-12-07 19:26:56 UTC,22199,60
2015-12-07 19:32:52 UTC,22209,60
2015-12-07 19:35:50 UTC,22215,60
2015-12-07 19:41:45 UTC,22227,60
2015-12-07 19:47:43 UTC,22238,60
2015-12-07 19:50:42 UTC,22244,60
2015-12-07 19:56:38 UTC,22256,60
2015-12-07 20:02:34 UTC,22267,60
2015-12-07 20:05:35 UTC,22273,60
2015-12-07 20:11:32 UTC,22285,60
2015-12-07 20:17:27 UTC,22296,60
2015-12-07 20:23:24 UTC,22307,60
2015-12-07 20:26:23 UTC,22313,60
2015-12-07 20:32:20 UTC,22324,60
2015-12-07 20:35:20 UTC,22330,60
2015-12-07 20:38:16 UTC,22336,60
2015-12-07 20:41:16 UTC,22342,60
2015-12-07 20:47:14 UTC,22353,60
2015-12-07 20:50:12 UTC,22359,60
2015-12-07 20:53:09 UTC,22365,60
2015-12-07 20:56:07 UTC,22371,57
2015-12-07 21:02:03 UTC,22383,60
2015-12-07 21:07:59 UTC,22394,60
2015-12-07 21:10:57 UTC,22400,60
2015-12-07 21:16:54 UTC,22412,60
2015-12-07 21:22:52 UTC,22423,60
2015-12-07 21:25:49 UTC,22429,60
2015-12-07 21:31:45 UTC,22441,59
2015-12-07 21:37:43 UTC,22452,59
2015-12-07 21:43:37 UTC,22463,59
2015-12-07 21:46:35 UTC,22469,59
2015-12-07 21:52:32 UTC,22481,59
2015-12-07 21:58:30 UTC,22492,59
2015-12-07 22:01:30 UTC,22498,59
2015-12-07 22:07:25 UTC,22509,59
2015-12-07 22:13:21 UTC,22520,60
2015-12-07 22:16:18 UTC,22526,62
2015-12-07 22:22:19 UTC,22538,60
2015-12-07 22:31:16 UTC,22555,60
2015-12-07 22:37:12 UTC,22566,60
2015-12-07 22:40:12 UTC,22572,60
2015-12-07 22:43:09 UTC,22578,60
2015-12-07 22:46:06 UTC,22584,60
2015-12-07 22:52:06 UTC,22596,60
2015-12-07 22:57:59 UTC,22607,61
2015-12-07 23:00:55 UTC,22613,60
2015-12-07 23:03:51 UTC,22619,60
2015-12-07 23:06:49 UTC,22625,58
2015-12-07 23:12:48 UTC,22637,58
2015-12-07 23:18:43 UTC,22648,59
2015-12-07 23:21:39 UTC,22654,59
2015-12-07 23:27:37 UTC,22666,59
2015-12-07 23:33:33 UTC,22677,59
2015-12-07 23:36:33 UTC,22683,59
2015-12-07 23:42:31 UTC,22695,58
2015-12-07 23:48:30 UTC,22706,58
2015-12-07 23:51:28 UTC,22712,58
2015-12-07 23:57:27 UTC,22724,58
2015-12-08 00:00:26 UTC,22730,59
2015-12-08 00:06:24 UTC,22742,57
2015-12-08 00:12:19 UTC,22753,57
2015-12-08 00:18:15 UTC,22764,57
2015-12-08 00:21:13 UTC,22770,57
2015-12-08 00:27:09 UTC,22782,56
2015-12-08 00:33:05 UTC,22793,56
2015-12-08 00:36:03 UTC,22799,56
2015-12-08 00:42:00 UTC,22811,57
2015-12-08 00:47:55 UTC,22822,55
2015-12-08 00:53:49 UTC,22833,54
2015-12-08 00:56:49 UTC,22839,54
2015-12-08 01:02:47 UTC,22850,53
2015-12-08 01:11:42 UTC,22867,53
2015-12-08 01:17:40 UTC,22878,53
2015-12-08 01:20:41 UTC,22884,53
2015-12-08 01:26:38 UTC,22896,53
2015-12-08 01:32:35 UTC,22907,54
2015-12-08 01:35:32 UTC,22913,53
2015-12-08 01:41:29 UTC,22925,52
2015-12-08 01:47:28 UTC,22936,52
2015-12-08 01:50:26 UTC,22942,51
2015-12-08 01:56:22 UTC,22954,51
2015-12-08 02:02:16 UTC,22965,51
2015-12-08 02:08:12 UTC,22976,50
2015-12-08 02:11:08 UTC,22982,50
2015-12-08 02:17:06 UTC,22994,49
2015-12-08 02:23:01 UTC,23005,49
2015-12-08 02:28:57 UTC,23016,47
2015-12-08 02:34:51 UTC,23027,46
2015-12-08 02:40:42 UTC,23038,48
2015-12-08 02:46:40 UTC,23050,44
2015-12-08 02:52:35 UTC,23061,46
2015-12-08 02:55:34 UTC,23067,46
2015-12-08 03:01:31 UTC,23079,47
2015-12-08 03:07:28 UTC,23090,45
2015-12-08 03:13:24 UTC,23101,44
2015-12-08 03:16:23 UTC,23107,44
2015-12-08 03:22:18 UTC,23119,43
2015-12-08 03:28:10 UTC,23130,43
2015-12-08 03:34:06 UTC,23141,44
2015-12-08 03:37:04 UTC,23147,42
2015-12-08 03:43:02 UTC,23159,43
2015-12-08 03:52:05 UTC,23176,41
2015-12-08 03:57:58 UTC,23187,41
2015-12-08 04:03:57 UTC,23199,39
2015-12-08 04:09:52 UTC,23210,38
2015-12-08 04:15:50 UTC,23221,38
2015-12-08 04:18:48 UTC,23227,37
2015-12-08 04:24:45 UTC,23238,36
2015-12-08 04:27:45 UTC,23244,36
2015-12-08 04:33:43 UTC,23256,35
2015-12-08 04:39:43 UTC,23267,34
2015-12-08 04:42:41 UTC,23273,35
2015-12-08 04:48:41 UTC,23285,32
2015-12-08 04:51:41 UTC,23291,32
2015-12-08 04:57:40 UTC,23303,31
2015-12-08 05:03:34 UTC,23314,28
2015-12-08 05:12:30 UTC,23331,28
2015-12-08 05:18:28 UTC,23342,24
2015-12-08 05:21:25 UTC,23348,24
2015-12-08 05:27:23 UTC,23360,25
2015-12-08 05:33:20 UTC,23371,23
2015-12-08 05:36:19 UTC,23377,21
2015-12-08 05:42:19 UTC,23389,20
2015-12-08 05:51:19 UTC,23406,18
2015-12-08 05:57:19 UTC,23417,14
2015-12-08 06:00:15 UTC,23423,12
2015-12-08 06:06:12 UTC,23435,9
2015-12-08 06:12:09 UTC,23446,8
2015-12-08 06:15:06 UTC,23452,6
2015-12-08 06:21:04 UTC,23464,2
2015-12-08 06:27:01 UTC,23475,-2
2015-12-08 12:12:37 UTC,24126,8
2015-12-08 12:18:32 UTC,24138,39
2015-12-08 12:24:28 UTC,24149,50
2015-12-08 12:30:24 UTC,24160,55
2015-12-08 12:33:21 UTC,24166,58
2015-12-08 12:39:22 UTC,24178,61
2015-12-08 12:48:17 UTC,24195,70
2015-12-08 12:54:16 UTC,24206,68
2015-12-08 12:57:15 UTC,24212,68
2015-12-08 13:03:11 UTC,24224,71
2015-12-08 13:09:06 UTC,24235,67
2015-12-08 13:12:05 UTC,24241,68
2015-12-08 13:15:02 UTC,24247,67
2015-12-08 13:17:59 UTC,24253,70
2015-12-08 13:23:58 UTC,24265,70
2015-12-08 13:29:53 UTC,24276,64
2015-12-08 13:35:50 UTC,24287,70
2015-12-08 13:38:49 UTC,24293,73
2015-12-08 13:44:44 UTC,24305,66
2015-12-08 13:50:40 UTC,24316,74
2015-12-08 13:56:35 UTC,24327,77
2015-12-08 13:59:33 UTC,24333,73
2015-12-08 14:05:29 UTC,24345,82
2015-12-08 14:11:24 UTC,24356,76
2015-12-08 14:14:22 UTC,24362,76
2015-12-08 14:20:18 UTC,24374,77
2015-12-08 14:26:14 UTC,24385,65
2015-12-08 14:32:11 UTC,24396,75
2015-12-08 14:35:10 UTC,24402,79
2015-12-08 14:41:09 UTC,24413,79
2015-12-08 14:44:07 UTC,24419,76
